,train_loss,valid_loss,epoch,learning_rate,batch_size_train,batch_size_valid
56,0.0024922493956644268,0.0016841873144730925,57,0.00034549150281252633,64,64
57,0.0024771962853264995,0.0018646343499422074,58,0.00020610737385376348,64,64
58,0.002459418214292877,0.0017270455982070416,59,9.549150281252633e-05,64,64
59,0.0024412415459936264,0.001689461607253179,60,2.4471741852423235e-05,64,64
60,0.002606155022191676,0.0017363751945085823,61,0.001,64,64
61,0.002585480912717115,0.0017234847983345388,62,0.0009755282581475768,64,64
62,0.002580766771887881,0.0017452857240568846,63,0.0009045084971874737,64,64
63,0.002572112483686573,0.0017385311382822693,64,0.0007938926261462366,64,64
64,0.0025351256338024594,0.0019026260385289788,65,0.0006545084971874737,64,64
65,0.002519206733811202,0.0017317820496391505,66,0.0005,64,64
66,0.002470269808137386,0.0017015293759759516,67,0.00034549150281252633,64,64
67,0.002431055311215242,0.0017686470472253859,68,0.00020610737385376348,64,64
68,0.0024150124524716537,0.0017154415515251457,69,9.549150281252633e-05,64,64
69,0.002388655600952916,0.0016907565363217145,70,2.4471741852423235e-05,64,64
70,0.002577782401366771,0.0017290563895367085,71,0.001,64,64
71,0.0025545269839027758,0.001765726186800748,72,0.0009755282581475768,64,64
72,0.00258727107607975,0.002086704798042774,73,0.0009045084971874737,64,64
73,0.002494373043422212,0.0017540735583752394,74,0.0007938926261462366,64,64
74,0.0024971474197071127,0.0017211643867194653,75,0.0006545084971874737,64,64
75,0.0024474073101943637,0.0017060922109521925,76,0.0005,64,64
76,0.002428359354658525,0.0016937149779405445,77,0.00034549150281252633,64,64
77,0.002400169927351448,0.001683281782316044,78,0.00020610737385376348,64,64
78,0.0023712091250631807,0.0017012087961193174,79,9.549150281252633e-05,64,64
79,0.00235906748101984,0.0016991888040211053,80,2.4471741852423235e-05,64,64
80,0.002537104291380939,0.001782779358094558,81,0.001,64,64
81,0.0025212173228527407,0.0017334349704906345,82,0.0009755282581475768,64,64
82,0.0025147695288517333,0.0017008715227711947,83,0.0009045084971874737,64,64
83,0.002474356828207053,0.0017664360785856843,84,0.0007938926261462366,64,64
84,0.0024426784333790334,0.001722539926879108,85,0.0006545084971874737,64,64
85,0.002411665758157128,0.0017163943909108638,86,0.0005,64,64
86,0.0023884463103126677,0.0017442343824077397,87,0.00034549150281252633,64,64
87,0.002350166038420649,0.0016982309536542743,88,0.00020610737385376348,64,64
88,0.0023347870978863853,0.001714516902109608,89,9.549150281252633e-05,64,64
89,0.002305991676159954,0.0017061294303275644,90,2.4471741852423235e-05,64,64
90,0.002472261764646035,0.0018089597248472273,91,0.001,64,64
91,0.0024711846325324097,0.001781586372992024,92,0.0009755282581475768,64,64
92,0.002465646742207151,0.0019285112977959215,93,0.0009045084971874737,64,64
93,0.002443838458197233,0.001799641935620457,94,0.0007938926261462366,64,64
94,0.00240748761464588,0.0018822875053156167,95,0.0006545084971874737,64,64
95,0.0023688163361581627,0.0017407996975816785,96,0.0005,64,64
96,0.002328749829269042,0.0018849638057872654,97,0.00034549150281252633,64,64
97,0.002299242154712469,0.0017524125610943885,98,0.00020610737385376348,64,64
98,0.0022730614949598104,0.0017405664471443743,99,9.549150281252633e-05,64,64
99,0.0022507238577757684,0.001749842237913981,100,2.4471741852423235e-05,64,64
